Ne,h2,N,rep,R2_random,R2_full
Ne100,0.1,50000,39,0.7067204261454485,0.7486188384510875
Ne100,0.1,50000,40,0.689575745811693,0.7413080617192757
Ne100,0.1,50000,43,0.7014091007045072,0.7531329699120596
Ne100,0.1,50000,34,0.7209004204035946,0.7680888295212329
Ne100,0.1,50000,42,0.6938440581487962,0.745158423190959
Ne100,0.1,50000,37,0.7169402145274794,0.7456066707061423
Ne100,0.1,50000,44,0.7235467383334686,0.7729207965122717
Ne100,0.1,50000,41,0.7045993518324907,0.7473964691488285
Ne100,0.1,50000,33,0.7064745579575482,0.7527784961426219
Ne100,0.1,50000,46,0.6932733233800048,0.7500039738261034
Ne100,0.1,50000,49,0.7192066257042534,0.7615655017336134
Ne100,0.1,50000,52,0.7050202462463038,0.7617964045393305
Ne100,0.1,50000,47,0.6661170057765478,0.7298135220869637
Ne100,0.1,50000,38,0.6980659361170876,0.755906323726589
Ne100,0.1,50000,45,0.6980303677353885,0.7678648474923178
Ne100,0.1,50000,54,0.7103981197431719,0.7704127582714468
Ne100,0.1,50000,48,0.7145229957848138,0.7646871290356354
Ne100,0.1,50000,51,0.690530834570289,0.7438340639105456
Ne100,0.1,50000,53,0.6850152313957761,0.7335578764818518
Ne100,0.1,50000,56,0.6875226096096073,0.7409063062958504
Ne100,0.1,50000,50,0.7004268220549681,0.7507349923580487
Ne100,0.1,50000,55,0.7036930886475666,0.7500191806576284
Ne100,0.3,5000,1,0.6304358688072638,0.6436505046536604
Ne100,0.3,5000,2,0.602386013085046,0.6270806319640129
Ne100,0.3,5000,3,0.6154787752301216,0.6383782725921872
Ne100,0.3,5000,4,0.6625728676687523,0.6769637194275928
Ne100,0.3,5000,5,0.6420792042407072,0.6524308507940699
Ne100,0.3,5000,6,0.5962594683838144,0.5988236772356332
Ne100,0.3,5000,7,0.6422157006919811,0.6491239589283202
Ne100,0.3,5000,8,0.5846071658834406,0.5995964864901663
Ne100,0.3,5000,10,0.5881985709520384,0.6028868430151185
Ne100,0.3,5000,9,0.6005951697431526,0.6193146103711453
Ne100,0.3,5000,11,0.6340619244417521,0.6489669220580829
Ne100,0.3,5000,12,0.6318282261224095,0.6453732765417943
Ne100,0.3,5000,13,0.6689788384372382,0.6915987325326378
Ne100,0.3,5000,14,0.5996961539194028,0.6162854426770251
Ne100,0.3,5000,15,0.6159361600081377,0.6366274330534463
Ne100,0.3,5000,16,0.6535295362424001,0.6666334270376069
Ne100,0.3,5000,17,0.6110348636325287,0.6269130560069603
Ne100,0.3,5000,18,0.6084090247722579,0.6210845624727245
Ne100,0.3,5000,19,0.6339409613104797,0.6478532879571774
Ne100,0.3,5000,20,0.6153645564835842,0.6262667897082396
Ne100,0.3,5000,21,0.5692282345393944,0.5967611648290381
Ne100,0.3,5000,23,0.6298900950151396,0.6466644361044996
Ne100,0.3,5000,22,0.6029651275284074,0.616274945041531
Ne100,0.3,5000,24,0.5826545301236136,0.601181342341089
Ne100,0.3,5000,25,0.6167262382061846,0.6269811530968489
Ne100,0.3,5000,26,0.6548989683260488,0.6677514318847614
Ne100,0.3,5000,27,0.5814077427113935,0.6018212091855418
Ne100,0.3,5000,28,0.5864071960224125,0.6072422986353228
Ne100,0.3,5000,29,0.6237768515925961,0.6380596122198318
Ne100,0.3,5000,30,0.6581789778445102,0.6678829508506812
Ne100,0.3,5000,31,0.6422972887159593,0.657916769471815
Ne100,0.3,5000,32,0.6358747580687313,0.6487508009598828
Ne100,0.3,5000,33,0.5835636645907702,0.6139492274779819
Ne100,0.3,5000,34,0.6503656617476438,0.6597757172878823
Ne100,0.3,5000,35,0.5883761294627703,0.5976241887290753
Ne100,0.3,5000,36,0.6358052658179466,0.6706933395114191
Ne100,0.3,5000,37,0.5884899355989509,0.6150589783829186
Ne100,0.3,5000,38,0.6342151460080003,0.6430037458290573
Ne100,0.3,5000,39,0.5960961623049029,0.6175254106599894
Ne100,0.3,5000,40,0.5999724987876203,0.613766362333625
Ne100,0.3,5000,41,0.6101659973223029,0.6254433393347715
Ne100,0.3,5000,42,0.596698823157933,0.6135355314710332
Ne100,0.3,5000,43,0.5571041147238542,0.5898640476620247
Ne100,0.3,5000,44,0.6399272516711647,0.6680441577477184
Ne100,0.3,5000,45,0.6352727778810093,0.6683211906993016
Ne100,0.3,5000,46,0.6659812252918385,0.6736028356466386
Ne100,0.3,5000,47,0.6008752377861232,0.6198692978582225
Ne100,0.3,5000,48,0.5808210527590857,0.6018707762625602
Ne100,0.3,5000,49,0.6348313444622868,0.6545099427071345
Ne100,0.3,5000,50,0.59956602228828,0.6125145653867036
Ne100,0.3,5000,51,0.6251382935481563,0.6358279159684889
Ne100,0.3,5000,52,0.6204109692553765,0.6450659710379203
Ne100,0.3,5000,53,0.6168196206564889,0.6283940790737176
Ne100,0.3,5000,54,0.6118338996715942,0.6283211491979167
Ne100,0.3,5000,55,0.6257336902273567,0.6411565300859507
Ne100,0.3,5000,56,0.6155937645099085,0.6307952468068566
Ne100,0.3,5000,57,0.6102187405646526,0.6279531350369196
Ne100,0.3,5000,58,0.5948181410218325,0.606177983314383
Ne100,0.3,5000,59,0.5644521031310658,0.583171045496098
Ne100,0.3,5000,60,0.6328907870184919,0.6611607736044454
Ne100,0.1,50000,57,0.7061563299099631,0.7562162337547361
Ne100,0.1,50000,59,0.703755502154972,0.7614677333178248
Ne100,0.1,50000,61,0.6814392665098004,0.7353847958992763
Ne100,0.1,50000,60,0.7000689562440818,0.7446215827345888
Ne100,0.1,50000,58,0.722025026437304,0.7731081322098441
Ne100,0.1,50000,64,0.703291084810184,0.7572205147765719
Ne100,0.1,50000,62,0.7311961695775019,0.7891193295458911
Ne100,0.1,50000,66,0.6905488987065946,0.7633669038127647
Ne100,0.1,50000,65,0.6945443274984101,0.7566871418432721
Ne100,0.1,50000,63,0.6827151428587668,0.7346177491317137
Ne100,0.3,5000,61,0.6158941596921121,0.6371735219707976
Ne100,0.3,5000,62,0.6427434676849573,0.6567333348081782
Ne100,0.1,50000,67,0.7121644874091124,0.7549274872173661
Ne100,0.3,5000,63,0.631919460381502,0.6441005434787916
Ne100,0.1,50000,68,0.6976271988449101,0.744044723397616
Ne100,0.3,5000,64,0.6455851402611118,0.6513100235106846
Ne100,0.3,5000,67,0.5888918286282707,0.6063264050608267
Ne100,0.3,5000,65,0.638563539324924,0.6484417368607813
Ne100,0.3,5000,66,0.6162295692168211,0.630580734094422
Ne100,0.3,5000,68,0.6109499089286039,0.6213852384063906
Ne100,0.3,5000,69,0.5871058536931416,0.6013916030995072
Ne100,0.3,5000,70,0.6324453065894347,0.6498531851141466
Ne100,0.3,5000,71,0.6436126756572126,0.6578278363071295
Ne100,0.3,5000,72,0.6536160974799259,0.6599520090476554
Ne100,0.3,5000,73,0.6376569860184607,0.6632904350461065
Ne100,0.3,5000,74,0.6297958071276584,0.6417137767736607
Ne100,0.3,5000,75,0.6566578663467022,0.6889652815625845
Ne100,0.3,5000,76,0.6413820816393482,0.6505933624579533
Ne100,0.3,5000,77,0.610020990853135,0.6166404729767778
Ne100,0.3,5000,78,0.6344526484424494,0.6496132273932136
Ne100,0.3,5000,79,0.5913721305248448,0.5993123335891105
Ne100,0.3,5000,80,0.6372883364830241,0.6581218335008685
Ne100,0.3,5000,81,0.6139115359060869,0.637692231144309
Ne100,0.3,5000,82,0.6193300414605319,0.6441848873257413
Ne100,0.3,5000,83,0.6261154257553949,0.6463774413821366
Ne100,0.3,5000,84,0.6230793972803835,0.6483165931786864
Ne100,0.3,5000,85,0.630700815798083,0.6487040730906334
Ne100,0.3,5000,86,0.6259466289147252,0.6351449260696678
Ne100,0.3,5000,87,0.5967238496021788,0.6131826061365658
Ne100,0.3,5000,88,0.6092213616974712,0.6274543826489576
Ne100,0.3,5000,89,0.5798781292381873,0.6051536317959777
Ne100,0.3,5000,90,0.626161252441859,0.6436357825108339
Ne100,0.3,5000,91,0.615377725831591,0.6450109395136703
Ne100,0.3,5000,92,0.658847619529582,0.6761708953152583
Ne100,0.1,50000,70,0.7272198187930231,0.7722117245886613
Ne100,0.3,5000,93,0.5992273598496257,0.6317370370627273
Ne100,0.3,5000,94,0.5844584026013664,0.6139614591566755
Ne100,0.3,5000,95,0.612632976871477,0.6223169664534367
Ne100,0.3,5000,96,0.5631202617189051,0.593321175364642
Ne100,0.3,5000,97,0.6283359304857488,0.640537091086595
Ne100,0.1,50000,69,0.7097759137047158,0.7629013065524597
Ne100,0.1,50000,71,0.7063431701344495,0.7610435005860444
Ne100,0.3,5000,98,0.6181886611342842,0.6321107689468611
Ne100,0.1,50000,73,0.7034074491657838,0.757068668299733
Ne100,0.1,50000,76,0.6908005853778222,0.7469207985868921
Ne100,0.3,5000,99,0.6321792252738087,0.6494893913270222
Ne100,0.1,50000,72,0.7273800981104023,0.7755973945876502
Ne100,0.1,50000,74,0.7042170873356086,0.76313152371654
Ne100,0.3,5000,100,0.6057865751523824,0.6260417739757209
Ne100,0.1,50000,75,0.7107098309775736,0.7511205022960217
Ne100,0.1,50000,77,0.7206221243114026,0.7722059716921268
Ne100,0.1,50000,78,0.7094178003410255,0.7584726469980916
Ne100,0.1,50000,79,0.6724831472218318,0.7296255585052552
Ne100,0.1,50000,80,0.7092558610971971,0.7490797509735879
Ne100,0.1,50000,82,0.6794094965145047,0.7403670563768591
Ne100,0.1,50000,81,0.7103576979017252,0.7546192517070994
Ne100,0.1,50000,84,0.715199555632825,0.7587801112181872
Ne100,0.1,50000,87,0.7149793386807628,0.763285110084476
Ne100,0.3,10000,1,0.7243841279297072,0.7432423018339449
Ne100,0.1,50000,86,0.6711841514527308,0.7265666024291031
Ne100,0.3,10000,2,0.6876775397397319,0.7089659674866845
Ne100,0.1,50000,85,0.7161502153241629,0.7664286137870854
Ne100,0.3,10000,3,0.7127245465153701,0.7350795376908877
Ne100,0.1,50000,90,0.7090646295223758,0.748233881994965
Ne100,0.3,10000,4,0.6765270307984074,0.7026233203257829
Ne100,0.1,50000,91,0.7134734388387396,0.7556738598838141
Ne100,0.1,50000,83,0.7098205657797997,0.757372570553234
Ne100,0.1,50000,92,0.7060807634021304,0.7453450257449463
Ne100,0.3,10000,6,0.7077605240631416,0.7231238016296686
Ne100,0.3,10000,7,0.7266179455512098,0.7432701343739055
Ne100,0.3,10000,5,0.7127523679973782,0.7310577143837892
Ne100,0.3,10000,8,0.7337808997046068,0.7436818428836419
Ne100,0.1,50000,88,0.7065345726472755,0.7496248525038449
Ne100,0.1,50000,94,0.7291254018326322,0.7686673264975848
Ne100,0.1,50000,93,0.7231103144215173,0.7583991273657312
Ne100,0.1,50000,89,0.7190156003075168,0.7691496643683846
Ne100,0.3,10000,9,0.7158255353033248,0.7395728882634484
Ne100,0.1,50000,96,0.690846922122748,0.7437681997485219
Ne100,0.3,10000,11,0.695578244120866,0.7193282433922816
Ne100,0.3,10000,13,0.7123415568646583,0.7303726116161954
Ne100,0.1,50000,95,0.7383712650245355,0.7722547724653523
Ne100,0.3,10000,14,0.7151739783361561,0.72690509344079
Ne100,0.3,10000,15,0.7004323709453216,0.7227187269608858
Ne100,0.3,10000,12,0.7038276758575507,0.7362302299870943
Ne100,0.3,10000,16,0.6969472054309142,0.7133253202511125
Ne100,0.3,10000,10,0.7050646792520818,0.7296482182038639
Ne100,0.3,10000,18,0.7116714700867819,0.7324444623025151
Ne100,0.3,10000,17,0.7117829369279046,0.7254247547893742
Ne100,0.1,50000,97,0.7020644530298806,0.7500619159412617
Ne100,0.3,10000,20,0.7280397799106143,0.7420529750405361
Ne100,0.3,10000,19,0.6716192015633825,0.699042745861463
Ne100,0.3,10000,22,0.6888748272600012,0.7074071674659435
Ne100,0.3,10000,21,0.7075159897210898,0.7266888690381694
Ne100,0.3,10000,23,0.7306300827722696,0.7455826788280961
Ne100,0.3,10000,24,0.7051124332246758,0.7253089563824238
Ne100,0.1,50000,100,0.6757417623881101,0.738028609411381
Ne100,0.3,10000,25,0.7021464947056916,0.7215568350142795
Ne100,0.1,50000,98,0.706682299162828,0.7488420455255261
Ne100,0.3,10000,26,0.7058901338649628,0.7256375678994476
Ne100,0.3,10000,28,0.7168856738811006,0.737857580499245
Ne100,0.3,10000,27,0.696296045060436,0.7101431957973064
Ne100,0.1,50000,99,0.6859556172749239,0.7344319499800597
Ne100,0.3,10000,31,0.7078490742148009,0.7195560311195294
Ne100,0.3,10000,29,0.7040015332590929,0.7209525339923023
Ne100,0.3,10000,30,0.6997009366106952,0.7080924112143919
Ne100,0.3,10000,32,0.7099363618936532,0.7210438929420353
Ne100,0.3,10000,33,0.7023180080379735,0.7161285467110241
Ne100,0.3,10000,34,0.7375167152222148,0.7549381917554432
Ne100,0.3,10000,35,0.7099078377442639,0.7270824437140574
Ne100,0.3,10000,36,0.7073529170719709,0.7261256763478272
Ne100,0.3,10000,37,0.6859478665119783,0.7157482295980789
Ne100,0.3,10000,38,0.7335127178950069,0.7528523597740192
Ne100,0.3,10000,39,0.7171296801497113,0.7368762561710873
Ne100,0.3,10000,40,0.7234884991635979,0.7447408540241198
Ne100,0.3,10000,41,0.6890342479111672,0.708917446920169
Ne100,0.3,10000,42,0.7317348682457654,0.7523816981931754
Ne100,0.3,10000,43,0.7190926172404342,0.741950410256008
Ne100,0.3,10000,44,0.7360277659346344,0.7484898597949675
Ne100,0.3,10000,45,0.7086405481613065,0.7283996604808235
Ne100,0.3,10000,47,0.7188286380649164,0.7425723247509458
Ne100,0.3,10000,48,0.7201729222373724,0.7329187178727646
Ne100,0.3,10000,49,0.674954485881747,0.6885831938489881
Ne100,0.3,10000,46,0.7446623791508485,0.7600945239032905
Ne100,0.3,10000,50,0.718912614446049,0.7353473308271563
Ne100,0.3,10000,51,0.7058945416674605,0.7233814827017859
Ne100,0.3,10000,52,0.7222299484253285,0.738034976678444
Ne100,0.3,10000,53,0.6900598835153706,0.7051217981635006
Ne100,0.3,10000,55,0.6738177765986667,0.6911874711841948
Ne100,0.3,10000,54,0.730310996669893,0.743568061407391
Ne100,0.3,10000,57,0.6746851494990003,0.6975144583206312
Ne100,0.3,10000,59,0.702649314223404,0.7194049339813717
Ne100,0.3,10000,56,0.7049329828040873,0.7159809155270616
Ne100,0.3,10000,58,0.7125503583099574,0.736759531410241
Ne100,0.3,10000,62,0.6938948902306014,0.7112892513707711
Ne100,0.3,10000,60,0.7044593112567307,0.7179018033730753
Ne100,0.3,10000,64,0.6917303915619665,0.7081169020163504
Ne100,0.3,10000,63,0.7030779801127152,0.7143918724141417
Ne100,0.3,10000,65,0.6709949253000932,0.696787239908852
Ne100,0.3,10000,66,0.6977734496185634,0.7255057911980435
Ne100,0.3,10000,61,0.6939657413103678,0.7207664749725263
Ne100,0.3,10000,67,0.7311845341615485,0.7414468275525024
Ne100,0.3,10000,68,0.7127855466655889,0.7279017818681855
Ne100,0.3,10000,71,0.712713298372769,0.7211278625693953
Ne100,0.3,10000,70,0.7079703028542159,0.7226442870048442
Ne100,0.3,10000,72,0.7240733306564046,0.7459824162185325
Ne100,0.3,10000,73,0.6827239249028052,0.7027655572387812
Ne100,0.3,10000,69,0.7077344168508983,0.7244180189297593
Ne100,0.3,10000,76,0.7051436077369682,0.7196542362053627
Ne100,0.3,10000,78,0.7074140459477418,0.725731036588861
Ne100,0.3,10000,74,0.7192048708223493,0.7311775369773313
Ne100,0.3,10000,77,0.6699232797562457,0.6862482872101899
Ne100,0.3,10000,82,0.6952962201261844,0.7139916570230459
Ne100,0.3,10000,80,0.6714024572131208,0.685568332513572
Ne100,0.3,10000,75,0.703184004969531,0.7229415338061915
Ne100,0.3,10000,81,0.7208561455215861,0.7352471351397227
Ne100,0.3,10000,79,0.6960931451635465,0.7111078332135968
Ne100,0.3,10000,84,0.6853655385779046,0.7023384826688599
Ne100,0.3,10000,83,0.7192922359286231,0.7363642647991772
Ne100,0.3,10000,85,0.6845628730632313,0.7087303186746463
Ne100,0.3,10000,86,0.7474406955907683,0.7610676818223062
Ne100,0.3,10000,88,0.7261413226111663,0.736129450731372
Ne100,0.3,10000,87,0.7202796603960605,0.7377942854897297
Ne100,0.3,10000,89,0.7299227382883141,0.7451038907671242
Ne100,0.3,10000,90,0.6920752432148033,0.703065038969541
Ne100,0.3,10000,91,0.7129051649390202,0.7284824410540116
Ne100,0.3,10000,92,0.7385662872679674,0.748367777301944
Ne100,0.3,10000,93,0.7337477310939212,0.7435300515760229
Ne100,0.3,10000,94,0.6975707469755069,0.7168710734093452
Ne100,0.3,10000,97,0.7248072927873953,0.7415847443299253
Ne100,0.3,10000,96,0.7065353138190977,0.7181689847475471
Ne100,0.3,10000,98,0.7270842046197826,0.7356991780436005
Ne100,0.3,10000,99,0.7054864127014603,0.7330353093567264
Ne100,0.3,10000,95,0.7080874688052782,0.7287259929728881
Ne100,0.3,10000,100,0.7251695307269574,0.7450232624036309
Ne100,0.3,20000,1,0.7923857839622239,0.8143971801003003
Ne100,0.3,20000,2,0.7984264602475353,0.8217729088841597
Ne100,0.3,20000,4,0.7919024926718883,0.8050899194122694
Ne100,0.3,20000,3,0.7927505880456303,0.8011355102030557
Ne100,0.3,20000,7,0.7652723329787351,0.788643218180993
Ne100,0.3,20000,5,0.8116313852722877,0.8260003569746456
Ne100,0.3,20000,6,0.7569910155393947,0.7796531803378685
Ne100,0.3,20000,8,0.783275501121551,0.8013901999066044
Ne100,0.3,20000,9,0.7739548707145704,0.7905915531694783
Ne100,0.3,20000,12,0.7914019885168421,0.8063328324287647
Ne100,0.3,20000,13,0.7864543511052263,0.8065892690502664
Ne100,0.3,20000,14,0.8008316274563115,0.8189058776059684
Ne100,0.3,20000,10,0.781246079307822,0.7957753969565218
Ne100,0.3,20000,16,0.798097125052301,0.8158044081739946
Ne100,0.3,20000,15,0.7695680124542762,0.7904804269832622
Ne100,0.3,20000,11,0.7739092778100256,0.7878297158841454
Ne100,0.3,20000,21,0.7800572735436597,0.798755888972356
Ne100,0.3,20000,20,0.7824520347950431,0.7947744401722613
Ne100,0.3,20000,17,0.7400279879054269,0.7704059961298935
Ne100,0.3,20000,18,0.7791254465367933,0.79158462760428
Ne100,0.3,20000,23,0.7881991316539323,0.8049740561795147
Ne100,0.3,20000,24,0.7993478609056899,0.8244333722201809
Ne100,0.3,20000,19,0.8045861563270167,0.8236113072016584
Ne100,0.3,20000,22,0.7886578728806792,0.8022400636976337
Ne100,0.3,20000,30,0.7716077676147725,0.7889413239470663
Ne100,0.3,20000,28,0.7732771411924967,0.7948430461098899
Ne100,0.3,20000,25,0.7824287240432347,0.7920274741360145
Ne100,0.3,20000,27,0.7814517732845485,0.8052034184351863
Ne100,0.3,20000,26,0.786754362692411,0.8019786469723897
Ne100,0.3,20000,32,0.7939433468934712,0.8076567331731461
Ne100,0.3,20000,36,0.7894114896393325,0.8026940804408592
Ne100,0.3,20000,38,0.7880881893248709,0.8071333510956942
Ne100,0.3,20000,29,0.7813080057289971,0.804257746501954
Ne100,0.3,20000,33,0.7884605254696798,0.8035017273574009
Ne100,0.3,20000,34,0.7635493559519176,0.7932662191915876
Ne100,0.3,20000,31,0.7896331034893231,0.8040641746335558
Ne100,0.3,20000,35,0.796236209542542,0.8132342274098158
Ne100,0.3,20000,43,0.7906403518693476,0.8069430696077862
Ne100,0.3,20000,39,0.7808977659730413,0.7979216776415936
Ne100,0.3,20000,41,0.7769935264106701,0.7952563605508537
Ne100,0.3,20000,37,0.797134128862845,0.8126383990383764
Ne100,0.3,20000,45,0.7760809524796797,0.7844501749738665
Ne100,0.3,20000,44,0.765478199412942,0.7765987933437338
Ne100,0.3,20000,42,0.7939217784567782,0.8061136100804851
Ne100,0.3,20000,40,0.7588906387135212,0.7799335405324727
Ne100,0.3,20000,46,0.779673453059728,0.7969133791852243
Ne100,0.3,20000,47,0.7764074772362595,0.7970072891967971
Ne100,0.3,20000,48,0.8039968009306161,0.821524158781795
Ne100,0.3,20000,49,0.7852584484568188,0.8108253688618103
Ne100,0.3,20000,50,0.7751869249775946,0.7866862746887701
Ne100,0.3,20000,53,0.8022394555752815,0.8168802725748688
Ne100,0.3,20000,51,0.7847514046087941,0.801201849003656
Ne100,0.3,20000,55,0.7960372170871632,0.8105110946547385
Ne100,0.3,20000,54,0.7885589935724919,0.8125491733058906
Ne100,0.3,20000,52,0.7838309398250995,0.806141401181481
Ne100,0.3,20000,56,0.7735522860317396,0.803618357540625
Ne100,0.3,20000,57,0.7799881894340299,0.7970270667038777
Ne100,0.3,20000,58,0.799406787309366,0.8152556026768384
Ne100,0.3,20000,60,0.772600036140088,0.7964256222214394
Ne100,0.3,20000,61,0.7959256303470224,0.8103232173296994
Ne100,0.3,20000,62,0.7688209112315585,0.7869202636434489
Ne100,0.3,20000,59,0.80781255608342,0.8161900463219082
Ne100,0.3,20000,64,0.7925762542120973,0.8102728526477172
Ne100,0.3,20000,65,0.7839444092228572,0.8014931402114446
Ne100,0.3,20000,66,0.7659824791321947,0.7840361469064798
Ne100,0.3,20000,63,0.7949120008652556,0.8084395438987125
Ne100,0.3,20000,70,0.8070711247893162,0.8302158161313219
Ne100,0.3,20000,68,0.7926354030429501,0.8073794480454588
Ne100,0.3,20000,69,0.7758461735696415,0.7944036922696603
Ne100,0.3,20000,71,0.7776963818794193,0.8015447953929753
Ne100,0.3,20000,67,0.7844143654610809,0.8005569220896933
Ne100,0.3,20000,72,0.7799384209156038,0.8006808880291693
Ne100,0.3,20000,75,0.7885523390139495,0.797091367599281
Ne100,0.3,20000,73,0.7900809469364417,0.8078531135205167
Ne100,0.3,20000,76,0.7804640204121108,0.7954003438167092
Ne100,0.3,20000,74,0.7943162252551844,0.810564392782657
Ne100,0.3,20000,80,0.8039161448429742,0.8185706788280449
Ne100,0.3,20000,77,0.7956984852660908,0.8121548048109511
Ne100,0.3,20000,82,0.7798783193787562,0.7982044547439345
Ne100,0.3,20000,78,0.7642546036445675,0.7922128297583079
Ne100,0.3,20000,79,0.7840377292908998,0.8059379302818688
Ne100,0.3,20000,87,0.8111761606141417,0.8276288050190408
Ne100,0.3,20000,84,0.7650944287838622,0.7768433413999826
Ne100,0.3,20000,81,0.7915716579171715,0.8110349649254598
Ne100,0.3,20000,86,0.7994237728823458,0.8109715922040889
Ne100,0.3,20000,83,0.7888810162903295,0.8122597026430985
Ne100,0.3,20000,85,0.7798631735192191,0.8052374612765054
Ne100,0.3,20000,91,0.7820006047993628,0.80328748751056
Ne100,0.3,20000,89,0.7835514722474922,0.7995320568222832
Ne100,0.3,20000,94,0.7952868305642897,0.8170573047571174
Ne100,0.3,20000,90,0.7982988754878114,0.8126779302064163
Ne100,0.3,20000,98,0.8018851226969274,0.8256359885302169
Ne100,0.3,20000,96,0.7964167697355038,0.8122253270622058
Ne100,0.3,20000,95,0.8060767621402181,0.8224727656676094
Ne100,0.3,20000,100,0.779838105257247,0.8006677312763637
Ne100,0.3,20000,88,0.7774848645391861,0.7935258948157766
Ne100,0.3,20000,92,0.7702592499517292,0.7863907074530614
Ne100,0.3,20000,93,0.7776220788710734,0.8001937217319928
Ne100,0.3,20000,97,0.7721988104934472,0.7895219823864337
Ne100,0.3,20000,99,0.7797956299671125,0.7998280895685358
Ne100,0.3,50000,2,0.8584193795771515,0.8791135978606645
Ne100,0.3,50000,1,0.8691550032918631,0.8884651275280705
Ne100,0.3,50000,3,0.8662778217959068,0.8879995060253159
Ne100,0.3,50000,4,0.8617375262512936,0.8804029300000564
Ne100,0.3,50000,10,0.8461558759165684,0.8639696669673823
Ne100,0.3,50000,8,0.8583578683517614,0.8797501961435975
Ne100,0.3,50000,5,0.8468874067867495,0.8687573621645508
Ne100,0.3,50000,7,0.8537356872225513,0.8756497247304014
Ne100,0.3,50000,11,0.8763304315938041,0.8906344606766048
Ne100,0.3,50000,12,0.8677108765155106,0.8828761313665279
Ne100,0.3,50000,9,0.8590420167335341,0.874186764643166
Ne100,0.3,50000,6,0.8683076177478196,0.881923970957215
Ne100,0.3,50000,13,0.8643414758145251,0.8851491793714666
Ne100,0.3,50000,14,0.8614521193084453,0.881622466912446
Ne100,0.3,50000,16,0.8580579269827957,0.8790489697779528
Ne100,0.3,50000,17,0.8637043470306917,0.8790887946786023
Ne100,0.3,50000,18,0.8581236876718599,0.8746853014450181
Ne100,0.3,50000,20,0.858854228626939,0.8757782821282608
Ne100,0.3,50000,21,0.8680748624521996,0.8794370142014261
Ne100,0.3,50000,15,0.8556193411923391,0.8731750520950806
Ne100,0.3,50000,22,0.8658400015263161,0.8876233928796486
Ne100,0.3,50000,23,0.8695946656627163,0.8815553051970952
Ne100,0.3,50000,19,0.8458030396066019,0.8632261809883395
Ne100,0.3,50000,24,0.8417762034578494,0.8611503576962863
Ne100,0.3,50000,33,0.8661084845050846,0.8838709022325855
Ne100,0.3,50000,31,0.865539140798097,0.886759968819539
Ne100,0.3,50000,34,0.8758388445844587,0.890998182367858
Ne100,0.3,50000,25,0.8706117731394798,0.8841762819561952
Ne100,0.3,50000,32,0.8636830989327358,0.8806611880616214
Ne100,0.3,50000,36,0.8653069503384341,0.8834093373743253
Ne100,0.3,50000,38,0.8612245241272038,0.8807825246634501
Ne100,0.3,50000,30,0.8421907336632813,0.8659827488771709
Ne100,0.3,50000,27,0.8647604834416512,0.8843248710875348
Ne100,0.3,50000,39,0.8665588257273257,0.8797023482571636
Ne100,0.3,50000,26,0.8570628962979995,0.876065756732922
Ne100,0.3,50000,43,0.8637723037368626,0.8817808109085383
Ne100,0.3,50000,29,0.8685642369228159,0.8796622430436848
Ne100,0.3,50000,28,0.8691050459427295,0.8908821672497494
Ne100,0.3,50000,45,0.8642002420855478,0.8878237294789548
Ne100,0.3,50000,35,0.867298393595637,0.8872505229130307
Ne100,0.3,50000,41,0.8669152403096934,0.8807867142051485
Ne100,0.3,50000,37,0.8728271116413054,0.8813286539376309
Ne100,0.3,50000,49,0.873759778294769,0.8865881835629149
Ne100,0.3,50000,44,0.8751405818915299,0.8917336555637212
Ne100,0.3,50000,52,0.8679585820699087,0.8873086632852876
Ne100,0.3,50000,48,0.8679239299589262,0.8857963478111059
Ne100,0.3,50000,42,0.860547783836665,0.8795378091444475
Ne100,0.3,50000,51,0.8577498093105165,0.877023352510559
Ne100,0.3,50000,40,0.8573563978462894,0.8757305099353967
Ne100,0.3,50000,54,0.867519207840183,0.8891662878309257
Ne100,0.3,50000,46,0.8599830363999242,0.8798945831393135
Ne100,0.3,50000,53,0.8594082716432718,0.8733329934948603
Ne100,0.3,50000,47,0.8470988098990448,0.867945618142072
Ne100,0.3,50000,56,0.8567328298297259,0.876303843582059
Ne100,0.3,50000,55,0.8644328445254189,0.8791682067746889
Ne100,0.3,50000,50,0.8654730268528106,0.8827289493429207
Ne100,0.5,5000,2,0.7349790010389441,0.750641057853106
Ne100,0.5,5000,1,0.7617049690263057,0.7704160838465538
Ne100,0.5,5000,3,0.747674327319949,0.7629249408131684
Ne100,0.5,5000,5,0.7648405463019329,0.7728942580476074
Ne100,0.5,5000,4,0.7801901605162148,0.7902858442014686
Ne100,0.5,5000,6,0.7366782050523862,0.7377560670411977
Ne100,0.5,5000,8,0.7233436636507391,0.7334812226175466
Ne100,0.5,5000,7,0.7681440730973141,0.7731436003941232
Ne100,0.5,5000,10,0.72470536503953,0.7353338481510461
Ne100,0.5,5000,9,0.7400168005097799,0.750766218425828
Ne100,0.5,5000,11,0.7568808803081806,0.766800486892675
Ne100,0.5,5000,12,0.7642991963505559,0.7728013066878676
Ne100,0.5,5000,14,0.7398080910144006,0.7507437719358084
Ne100,0.5,5000,15,0.7456283017449271,0.75920864145285
Ne100,0.5,5000,13,0.7829132292110829,0.7975095194401934
Ne100,0.5,5000,16,0.7740394689797019,0.7814822122429997
Ne100,0.5,5000,17,0.7433454992648822,0.7536157638417024
Ne100,0.5,5000,18,0.7379640328871706,0.746867634836966
