Ne,N,h2,beta2,replicate,empirical_ncp
100,5000,0.1,0.01,2,49.90776005042284
100,5000,0.1,0.01,3,53.40493827764425
100,5000,0.1,0.01,4,51.77435533237239
100,5000,0.1,0.01,5,41.206710788524475
100,5000,0.1,0.01,6,34.7137986749503
100,5000,0.1,0.01,7,32.14610663884955
100,5000,0.1,0.01,8,43.915834130116686
100,5000,0.1,0.01,9,43.435881662560405
100,5000,0.1,0.01,10,42.22742963655512
100,5000,0.1,0.01,11,37.98977846568759
100,5000,0.1,0.01,12,44.81286638254924
100,5000,0.1,0.01,13,40.26865777394134
100,5000,0.1,0.01,14,46.25756048966796
100,5000,0.1,0.01,15,38.97207315281355
100,5000,0.1,0.01,16,37.99880554322249
100,5000,0.1,0.01,17,54.12615063009961
100,5000,0.1,0.01,18,40.175215403934416
100,5000,0.1,0.01,19,40.27094646125422
100,5000,0.1,0.01,20,42.528289650821854
100,5000,0.1,0.01,21,43.2272990562627
100,5000,0.1,0.01,22,40.66148535006524
100,5000,0.1,0.01,23,35.77560215919463
100,5000,0.1,0.01,24,38.124882665131494
100,5000,0.1,0.01,25,41.98615435677983
100,5000,0.1,0.01,26,44.723016885471054
100,5000,0.1,0.01,27,45.192849443542976
100,5000,0.1,0.01,28,47.48702462810498
100,5000,0.1,0.01,29,46.95942684351583
100,5000,0.1,0.01,30,46.70467454087425
100,5000,0.1,0.01,31,45.41016573218627
100,5000,0.1,0.01,32,37.20614910825828
100,5000,0.1,0.01,33,49.03836148085361
100,5000,0.1,0.01,34,34.934400999433755
100,5000,0.1,0.01,35,46.022437866395954
100,5000,0.1,0.01,36,55.303089393203415
100,5000,0.1,0.01,37,41.77315412999023
100,5000,0.1,0.01,38,35.82119352663739
100,5000,0.1,0.01,39,55.27817406018431
100,5000,0.1,0.01,40,47.232987856025204
100,5000,0.1,0.01,41,52.63698801473218
100,5000,0.1,0.01,42,47.432459559001224
100,5000,0.1,0.01,43,56.66193559284285
100,5000,0.1,0.01,44,42.801950210567256
100,5000,0.1,0.01,45,47.18998218535448
100,5000,0.1,0.01,46,46.545595360429196
100,5000,0.1,0.01,47,46.927805672976945
100,5000,0.1,0.01,48,43.62166702388908
100,5000,0.1,0.01,49,46.73906970499364
100,5000,0.1,0.01,50,48.91205709160694
100,5000,0.1,0.01,51,51.43231954073523
100,5000,0.1,0.01,52,46.762671631775746
100,5000,0.1,0.01,53,45.301166414877244
100,5000,0.1,0.01,54,42.17702664621608
100,5000,0.1,0.01,55,44.508307868281385
100,5000,0.1,0.01,56,40.073752867691624
100,5000,0.1,0.01,57,50.70385044483343
100,5000,0.1,0.01,58,42.62319784652417
100,5000,0.1,0.01,59,47.89376893000929
100,5000,0.1,0.01,60,46.0796808199277
100,5000,0.1,0.01,61,50.97624217130768
100,5000,0.1,0.01,62,50.7184078675625
100,5000,0.1,0.01,63,55.79986513074842
100,5000,0.1,0.01,64,38.899282876268515
100,5000,0.1,0.01,65,43.03146378461081
100,5000,0.1,0.01,66,51.57448228869559
100,5000,0.1,0.01,67,47.07808753317701
100,5000,0.1,0.01,68,46.41521279910124
100,5000,0.1,0.01,69,44.197830430658556
100,5000,0.1,0.01,70,49.64457966332937
100,5000,0.1,0.01,71,44.89291613677949
100,5000,0.1,0.01,72,42.19024264555969
100,5000,0.1,0.01,73,44.34509088614574
100,5000,0.1,0.01,74,48.12907287812689
100,5000,0.1,0.01,75,48.84222562029316
100,5000,0.1,0.01,76,33.565792048048124
100,5000,0.1,0.01,77,40.97778506181852
100,5000,0.1,0.01,78,46.24469405767736
100,5000,0.1,0.01,79,41.70505750998085
100,5000,0.1,0.01,80,47.9739750190607
100,5000,0.1,0.01,81,39.00724861864561
100,5000,0.1,0.01,82,45.67987693739218
100,5000,0.1,0.01,83,50.65659201214593
100,5000,0.1,0.01,84,42.06025144191959
100,5000,0.1,0.01,85,52.58969960019287
100,5000,0.1,0.01,86,42.576807274103075
100,5000,0.1,0.01,87,41.06117162822851
100,5000,0.1,0.01,88,46.736998802588595
100,5000,0.1,0.01,89,48.14741574704182
100,5000,0.1,0.01,90,45.47737941428902
100,5000,0.1,0.01,91,44.96437288540934
100,5000,0.1,0.01,92,41.05463252268771
100,5000,0.1,0.01,93,41.66522230554129
100,5000,0.1,0.01,94,49.724828169344406
100,5000,0.1,0.01,95,42.36591782821738
100,5000,0.1,0.01,96,46.247349498512804
100,5000,0.1,0.01,97,33.172920960889826
100,5000,0.1,0.01,98,50.83971278072672
100,5000,0.1,0.01,99,39.22530416728671
100,5000,0.1,0.01,100,53.572188454197246
100,50000,0.1,0.01,1,256.3918195890199
100,50000,0.1,0.01,2,234.31299483901003
100,50000,0.1,0.01,3,253.65167280111524
100,50000,0.1,0.01,4,241.69832434942714
100,50000,0.1,0.01,5,252.01018047635398
100,50000,0.1,0.01,6,218.95971660647092
100,50000,0.1,0.01,7,263.8882893307857
100,50000,0.1,0.01,8,274.34457178724233
100,50000,0.1,0.01,9,236.64584131479864
100,50000,0.1,0.01,10,246.69127723236784
100,50000,0.1,0.01,11,223.9512530603222
100,50000,0.1,0.01,12,253.42966300895895
100,50000,0.1,0.01,13,247.53200320026667
100,50000,0.1,0.01,14,253.7106157256071
100,50000,0.1,0.01,15,251.66379886969463
100,50000,0.1,0.01,16,278.48899794753856
100,50000,0.1,0.01,17,225.87022112963723
100,50000,0.1,0.01,18,247.1793898291412
100,50000,0.1,0.01,19,246.865565563419
100,50000,0.1,0.01,20,256.65635478616235
100,50000,0.1,0.01,21,208.24605955295274
100,50000,0.1,0.01,22,266.9442137107718
100,50000,0.1,0.01,23,225.38942331148246
100,50000,0.1,0.01,24,257.4683452032404
100,50000,0.1,0.01,25,239.28634475363816
100,50000,0.1,0.01,26,228.75561552387407
100,50000,0.1,0.01,27,262.27338928261275
100,50000,0.1,0.01,28,249.165708146105
100,50000,0.1,0.01,29,225.09737951751512
100,50000,0.1,0.01,30,249.77771421850153
100,50000,0.1,0.01,31,250.82654094931527
100,50000,0.1,0.01,32,240.41659317920448
100,50000,0.1,0.01,33,255.8489860566898
100,50000,0.1,0.01,34,236.30834440149664
100,50000,0.1,0.01,35,259.96361565468925
100,50000,0.1,0.01,36,218.73979088805254
100,50000,0.1,0.01,37,233.401653033088
100,50000,0.1,0.01,38,233.74667916071257
100,50000,0.1,0.01,39,231.35394578111678
100,50000,0.1,0.01,40,247.40559951242207
100,50000,0.1,0.01,41,237.90302508947647
100,50000,0.1,0.01,42,237.6061386494212
100,50000,0.1,0.01,43,240.21300695091242
100,50000,0.1,0.01,44,255.3503711130843
100,50000,0.1,0.01,45,263.70601686876984
100,50000,0.1,0.01,46,249.9045872029871
100,50000,0.1,0.01,47,260.3891204427189
100,50000,0.1,0.01,48,235.4572256822622
100,50000,0.1,0.01,49,235.05649758217606
100,50000,0.1,0.01,50,239.50622367419277
100,50000,0.1,0.01,51,224.2849919656613
100,50000,0.1,0.01,52,264.4112272593601
100,50000,0.1,0.01,53,239.59879096199734
100,50000,0.1,0.01,54,255.4714394653023
100,50000,0.1,0.01,55,225.7010160403338
100,50000,0.1,0.01,56,242.98446735899984
100,50000,0.1,0.01,57,227.0401001275306
100,50000,0.1,0.01,58,225.47052493441726
100,50000,0.1,0.01,59,238.65060145787783
100,50000,0.1,0.01,60,222.23402572568097
100,50000,0.1,0.01,61,236.51964620868984
100,50000,0.1,0.01,62,261.66464900236986
100,50000,0.1,0.01,63,241.59868796320453
100,50000,0.1,0.01,64,252.0997676056767
100,50000,0.1,0.01,65,264.01048710628766
100,50000,0.1,0.01,66,267.4672224052621
100,50000,0.1,0.01,67,226.91204102912047
100,50000,0.1,0.01,68,238.91631848073825
100,50000,0.1,0.01,69,243.8883256033604
100,50000,0.1,0.01,70,220.1241891087837
100,50000,0.1,0.01,71,247.84894125084162
100,50000,0.1,0.01,72,232.40804929950022
100,50000,0.1,0.01,73,254.2939211896417
100,50000,0.1,0.01,74,267.09685222062177
100,50000,0.1,0.01,75,237.6775887633381
100,50000,0.1,0.01,76,250.8989037576925
100,50000,0.1,0.01,77,235.63276068024751
100,50000,0.1,0.01,78,245.8073536268884
100,50000,0.1,0.01,79,241.8915142173061
100,50000,0.1,0.01,80,240.20748122200152
100,50000,0.1,0.01,81,224.1604217348478
100,50000,0.1,0.01,82,268.08182529352905
100,50000,0.1,0.01,83,238.3554658323801
100,50000,0.1,0.01,84,224.51918619252515
100,50000,0.1,0.01,85,239.0883345552807
100,50000,0.1,0.01,86,235.1056666769329
100,50000,0.1,0.01,87,265.9641267635935
100,50000,0.1,0.01,88,239.0704489177461
100,50000,0.1,0.01,89,246.71336592104345
100,50000,0.1,0.01,90,214.31993005272415
100,50000,0.1,0.01,91,244.33795543632738
100,50000,0.1,0.01,92,213.35140491049316
100,50000,0.1,0.01,93,248.16110821181238
100,50000,0.1,0.01,94,233.88268103626154
100,50000,0.1,0.01,95,195.84220007256363
100,50000,0.1,0.01,96,232.44865627930395
100,50000,0.1,0.01,97,238.22584364730773
100,50000,0.1,0.01,98,241.38713767792706
100,50000,0.1,0.01,99,259.9506335253389
100,50000,0.1,0.01,100,255.0951034792364
100,10000,0.3,0.001,1,4.398365662494365
100,10000,0.3,0.001,2,4.807072406801633
100,10000,0.3,0.001,3,4.686183110659315
100,10000,0.3,0.001,4,5.8582891628919125
100,10000,0.3,0.001,5,3.0324460460042806
100,10000,0.3,0.001,6,5.6917822440251085
100,10000,0.3,0.001,7,7.8881358515548445
100,10000,0.3,0.001,8,5.022862482198208
100,10000,0.3,0.001,9,7.48201872735846
100,10000,0.3,0.001,10,7.407199604264093
100,10000,0.3,0.001,11,6.371971591610121
100,10000,0.3,0.001,12,8.298085544646753
100,10000,0.3,0.001,13,5.54912945012848
100,10000,0.3,0.001,14,2.877838632102251
100,10000,0.3,0.001,15,5.140804573857752
100,10000,0.3,0.001,16,2.5591760005705
100,10000,0.3,0.001,17,4.1462018248475925
100,10000,0.3,0.001,18,6.656062650774106
100,10000,0.3,0.001,19,6.5990504312671
100,10000,0.3,0.001,20,3.6276861186622673
100,10000,0.3,0.001,21,4.915195956395559
100,10000,0.3,0.001,22,7.591955501605861
100,10000,0.3,0.001,23,2.85732977967371
100,10000,0.3,0.001,24,7.855823750052485
100,10000,0.3,0.001,25,4.240409440603119
100,10000,0.3,0.001,26,4.020285426718116
100,10000,0.3,0.001,27,3.4616006732767017
100,10000,0.3,0.001,28,6.264368266614719
100,10000,0.3,0.001,29,4.95566267138072
100,10000,0.3,0.001,30,2.541852440110376
100,10000,0.3,0.001,31,3.7222300998598348
100,10000,0.3,0.001,32,5.738264073574935
100,10000,0.3,0.001,33,1.9695966304857673
100,10000,0.3,0.001,34,6.235015601756823
100,10000,0.3,0.001,35,3.222483431004508
100,10000,0.3,0.001,36,4.88871347905242
100,10000,0.3,0.001,37,8.413517057185533
100,10000,0.3,0.001,38,7.480877833874221
100,10000,0.3,0.001,39,5.605200653338018
100,10000,0.3,0.001,40,6.213839376439665
100,10000,0.3,0.001,41,3.886557546316844
100,10000,0.3,0.001,42,5.8194207739181305
100,10000,0.3,0.001,43,9.91723904908802
100,10000,0.3,0.001,44,4.338717483187909
100,10000,0.3,0.001,45,5.950882502042695
100,10000,0.3,0.001,46,2.56183254246809
100,10000,0.3,0.001,47,7.004808250229319
100,10000,0.3,0.001,48,3.2087884878698683
100,10000,0.3,0.001,49,3.6166174072228765
100,10000,0.3,0.001,50,3.3996305341007043
100,10000,0.3,0.001,51,3.7561216405712656
100,10000,0.3,0.001,52,6.82645577759237
100,10000,0.3,0.001,53,2.3584002457231668
100,10000,0.3,0.001,54,2.0383388211546762
100,10000,0.3,0.001,55,3.8090361954153824
100,10000,0.3,0.001,56,5.178416373393408
100,10000,0.3,0.001,57,6.901833666306024
100,10000,0.3,0.001,58,6.730175383358549
100,10000,0.3,0.001,59,3.5237810831598733
100,10000,0.3,0.001,60,6.139161028476463
100,10000,0.3,0.001,61,7.44412786229422
100,10000,0.3,0.001,62,3.9293458144087605
100,10000,0.3,0.001,63,1.910691712970014
100,10000,0.3,0.001,64,4.829246702594906
100,10000,0.3,0.001,65,4.1685567280321365
100,10000,0.3,0.001,66,10.288173480354136
100,10000,0.3,0.001,67,2.571294807998048
100,10000,0.3,0.001,68,4.479857234038232
100,10000,0.3,0.001,69,3.6131312034175114
100,10000,0.3,0.001,70,2.846210814711834
100,10000,0.3,0.001,71,3.026593956546905
100,10000,0.3,0.001,72,8.861296228933066
100,10000,0.3,0.001,73,5.530613840712836
100,10000,0.3,0.001,74,3.7635010298808984
100,10000,0.3,0.001,75,4.700995905428476
100,10000,0.3,0.001,76,3.461349041073815
100,10000,0.3,0.001,77,4.144071116106534
100,10000,0.3,0.001,78,5.299286310181503
100,10000,0.3,0.001,79,3.7152732146154914
100,10000,0.3,0.001,80,3.8004042440576677
100,10000,0.3,0.001,81,3.514494748104875
100,10000,0.3,0.001,82,3.7490578174381826
100,10000,0.3,0.001,83,3.3422011670143235
100,10000,0.3,0.001,84,2.6267160816400654
100,10000,0.3,0.001,85,5.515334750935954
100,10000,0.3,0.001,86,3.039646850748964
100,10000,0.3,0.001,87,3.237521787811305
100,10000,0.3,0.001,88,2.5347060271687853
100,10000,0.3,0.001,89,5.099788318814853
100,10000,0.3,0.001,90,2.264850524422928
100,10000,0.3,0.001,91,3.227216614955199
100,10000,0.3,0.001,92,4.6839746009396865
100,10000,0.3,0.001,93,2.3374315325883126
100,10000,0.3,0.001,94,8.366678984988475
100,10000,0.3,0.001,95,4.717281548345758
100,10000,0.3,0.001,96,4.39884567669083
100,10000,0.3,0.001,97,4.46979527722702
100,10000,0.3,0.001,98,2.5524775116264586
100,10000,0.3,0.001,99,7.206344678822067
100,10000,0.3,0.001,100,5.9344754804788185
100,20000,0.3,0.001,1,11.26734722659087
100,20000,0.3,0.001,2,9.680695531686322
100,20000,0.3,0.001,3,3.9355270626165364
100,20000,0.3,0.001,4,4.994610613057587
100,20000,0.3,0.001,5,7.0690489484872785
100,20000,0.3,0.001,6,9.910342773665679
100,20000,0.3,0.001,7,9.684017513482578
100,20000,0.3,0.001,8,6.428779954057314
100,20000,0.3,0.001,9,11.377541992162971
100,20000,0.3,0.001,10,6.4561394478343885
100,20000,0.3,0.001,11,3.4229944680397484
100,20000,0.3,0.001,12,5.546565324978701
100,20000,0.3,0.001,13,8.783834979913626
100,20000,0.3,0.001,14,8.70569234508628
100,20000,0.3,0.001,15,8.490242093506929
100,20000,0.3,0.001,16,5.44785275041681
100,20000,0.3,0.001,17,10.861273988085475
100,20000,0.3,0.001,18,6.368400334820999
100,20000,0.3,0.001,19,9.149672407836587
100,20000,0.3,0.001,20,6.262566869056935
100,20000,0.3,0.001,21,10.192205101069396
100,20000,0.3,0.001,22,7.979367124205961
100,20000,0.3,0.001,23,6.5919376381830315
100,20000,0.3,0.001,24,8.107312296299524
100,20000,0.3,0.001,25,2.8654427856307123
100,20000,0.3,0.001,26,4.972561682388379
100,20000,0.3,0.001,27,9.590064990646681
100,20000,0.3,0.001,28,7.188734683254507
100,20000,0.3,0.001,29,7.7826244665617885
100,20000,0.3,0.001,30,7.877518338621467
100,20000,0.3,0.001,31,6.0070285281690845
100,20000,0.3,0.001,32,4.276919584769066
100,20000,0.3,0.001,33,5.700941157494853
100,20000,0.3,0.001,34,11.132695605511168
100,20000,0.3,0.001,35,9.39940643511267
100,20000,0.3,0.001,36,3.8623617077967447
100,20000,0.3,0.001,37,8.009731197656256
100,20000,0.3,0.001,38,9.115678946563127
100,20000,0.3,0.001,39,6.041910943588386
100,20000,0.3,0.001,40,10.899902477763192
100,20000,0.3,0.001,41,4.796385366816049
100,20000,0.3,0.001,42,5.4137316817121235
100,20000,0.3,0.001,43,5.682911712337076
100,20000,0.3,0.001,44,5.5292001559552775
100,20000,0.3,0.001,45,4.1505573780503
100,20000,0.3,0.001,46,5.410591065162632
100,20000,0.3,0.001,47,9.025576956920785
100,20000,0.3,0.001,48,6.693168232929565
100,20000,0.3,0.001,49,9.810159311819056
100,20000,0.3,0.001,50,4.317476416781707
100,20000,0.3,0.001,51,5.109092844195491
100,20000,0.3,0.001,52,10.081388065487882
100,20000,0.3,0.001,53,5.099206716942776
100,20000,0.3,0.001,54,7.174648056439638
100,20000,0.3,0.001,55,6.249323936214813
100,20000,0.3,0.001,56,15.014805566487482
100,20000,0.3,0.001,57,10.111012500786144
100,20000,0.3,0.001,58,4.696835247172892
100,20000,0.3,0.001,59,2.9852407291858953
100,20000,0.3,0.001,60,10.857339501209065
100,20000,0.3,0.001,61,5.393774177499277
100,20000,0.3,0.001,62,7.94665274019262
100,20000,0.3,0.001,63,4.726582400267118
100,20000,0.3,0.001,64,8.885806381690301
100,20000,0.3,0.001,65,6.01517920171972
100,20000,0.3,0.001,66,10.2869748294327
100,20000,0.3,0.001,67,6.449042068083152
100,20000,0.3,0.001,68,5.021529541720221
100,20000,0.3,0.001,69,6.051578987054205
100,20000,0.3,0.001,70,10.32409108990597
100,20000,0.3,0.001,71,8.322909595214357
100,20000,0.3,0.001,72,6.864386095597547
100,20000,0.3,0.001,73,12.053209365203154
100,20000,0.3,0.001,74,7.719966765752554
100,20000,0.3,0.001,75,2.9724930909394347
100,20000,0.3,0.001,76,5.958889552632407
100,20000,0.3,0.001,77,7.060804840968039
100,20000,0.3,0.001,78,12.356285019755072
100,20000,0.3,0.001,79,6.87118986536871
100,20000,0.3,0.001,80,6.684357890408481
100,20000,0.3,0.001,81,7.557172404653473
100,20000,0.3,0.001,82,5.439120936162155
100,20000,0.3,0.001,83,8.202859751730339
100,20000,0.3,0.001,84,5.02321635501581
100,20000,0.3,0.001,85,10.063793994575766
100,20000,0.3,0.001,86,4.022487323098879
100,20000,0.3,0.001,87,10.627585361798168
100,20000,0.3,0.001,88,5.572322654870372
100,20000,0.3,0.001,89,7.801082334829356
100,20000,0.3,0.001,90,4.481359558372668
100,20000,0.3,0.001,91,9.999784808339381
100,20000,0.3,0.001,92,7.857130653136858
100,20000,0.3,0.001,93,8.033600929816128
100,20000,0.3,0.001,94,8.88060921831517
100,20000,0.3,0.001,95,5.60993571604745
100,20000,0.3,0.001,96,5.18488398449954
100,20000,0.3,0.001,97,8.411286124463562
100,20000,0.3,0.001,98,9.067472658896907
100,20000,0.3,0.001,99,7.149533646675026
100,20000,0.3,0.001,100,12.846891922650713
100,5000,0.3,0.001,1,4.9158776346208315
100,5000,0.3,0.001,2,4.9095890317344395
100,5000,0.3,0.001,3,5.9378215149185465
100,5000,0.3,0.001,4,4.257172126132315
100,5000,0.3,0.001,5,2.180156468929814
100,5000,0.3,0.001,6,-0.08650335246077867
100,5000,0.3,0.001,7,0.5528360849205924
100,5000,0.3,0.001,8,2.3449493538624253
100,5000,0.3,0.001,9,3.0258952966921964
100,5000,0.3,0.001,10,3.3027513513305298
100,5000,0.3,0.001,11,1.5117649799392967
100,5000,0.3,0.001,12,3.200599753127184
100,5000,0.3,0.001,13,2.666412279242266
100,5000,0.3,0.001,14,3.378134357655936
100,5000,0.3,0.001,15,2.9967435407392644
100,5000,0.3,0.001,16,1.1464440518773502
100,5000,0.3,0.001,17,4.283021481230625
100,5000,0.3,0.001,18,1.8721729469145485
100,5000,0.3,0.001,19,2.015993960718543
100,5000,0.3,0.001,20,1.2393397552202332
100,5000,0.3,0.001,21,3.583058505605207
100,5000,0.3,0.001,22,1.5743330057825613
100,5000,0.3,0.001,23,1.0735466458113683
100,5000,0.3,0.001,24,2.905629631823325
100,5000,0.3,0.001,25,2.328748750817077
100,5000,0.3,0.001,26,2.4406772503371776
100,5000,0.3,0.001,27,3.239172277892048
100,5000,0.3,0.001,28,4.520889021972525
100,5000,0.3,0.001,29,2.919045758268955
100,5000,0.3,0.001,30,4.020117847540175
100,5000,0.3,0.001,31,3.141485430672926
100,5000,0.3,0.001,32,0.9173053423331332
100,5000,0.3,0.001,33,5.848896517329502
100,5000,0.3,0.001,34,0.5714459701586567
100,5000,0.3,0.001,35,3.4689013846653154
100,5000,0.3,0.001,36,8.759974425760477
100,5000,0.3,0.001,37,3.6613664147951672
100,5000,0.3,0.001,38,3.1003947841454558
100,5000,0.3,0.001,39,5.20022058449216
100,5000,0.3,0.001,40,2.8548081517220156
100,5000,0.3,0.001,41,4.094304415078908
100,5000,0.3,0.001,42,4.54127860931604
100,5000,0.3,0.001,43,8.271041289610121
100,5000,0.3,0.001,44,5.031502778977076
100,5000,0.3,0.001,45,6.0790247677437135
100,5000,0.3,0.001,46,1.7011937313587628
100,5000,0.3,0.001,47,3.328320791408916
100,5000,0.3,0.001,48,2.2268825100585508
100,5000,0.3,0.001,49,3.6191604701639806
100,5000,0.3,0.001,50,3.3254208595402712
100,5000,0.3,0.001,51,5.4637495707505535
100,5000,0.3,0.001,52,4.739636221348978
100,5000,0.3,0.001,53,3.1388433807912444
100,5000,0.3,0.001,54,2.1461116233660533
100,5000,0.3,0.001,55,2.1229320840158024
100,5000,0.3,0.001,56,2.1173174601056877
100,5000,0.3,0.001,57,4.664474378255312
100,5000,0.3,0.001,58,2.169590289215525
100,5000,0.3,0.001,59,5.047118412614574
100,5000,0.3,0.001,60,3.9598706247668893
100,5000,0.3,0.001,61,5.889402355996168
100,5000,0.3,0.001,62,4.4258835043036004
100,5000,0.3,0.001,63,6.171460969154711
100,5000,0.3,0.001,64,0.8406908598416636
100,5000,0.3,0.001,65,1.5575742838099362
100,5000,0.3,0.001,66,3.9600982087376426
100,5000,0.3,0.001,67,3.1143829684544064
100,5000,0.3,0.001,68,3.158484680877609
100,5000,0.3,0.001,69,2.6647353204606903
100,5000,0.3,0.001,70,4.196135600483051
100,5000,0.3,0.001,71,2.2790156788615024
100,5000,0.3,0.001,72,1.6789642005286227
100,5000,0.3,0.001,73,4.664610100977667
100,5000,0.3,0.001,74,3.955868015358008
100,5000,0.3,0.001,75,6.6696428704837585
100,5000,0.3,0.001,76,1.739792931495428
100,5000,0.3,0.001,77,0.8951198904353823
100,5000,0.3,0.001,78,3.2549688413766047
100,5000,0.3,0.001,79,0.7657111167205044
100,5000,0.3,0.001,80,3.409343984542909
100,5000,0.3,0.001,81,3.7503458330542276
100,5000,0.3,0.001,82,4.7291451125793085
100,5000,0.3,0.001,83,4.442040526864842
100,5000,0.3,0.001,84,3.384375212095134
100,5000,0.3,0.001,85,4.479518675991289
100,5000,0.3,0.001,86,2.3398577264422302
100,5000,0.3,0.001,87,3.1497139490241217
100,5000,0.3,0.001,88,2.964687929125945
100,5000,0.3,0.001,89,4.663063171220248
100,5000,0.3,0.001,90,3.7111288056585465
100,5000,0.3,0.001,91,4.489001805319732
100,5000,0.3,0.001,92,2.380497134518376
100,5000,0.3,0.001,93,3.834364635340463
100,5000,0.3,0.001,94,6.775242116420472
100,5000,0.3,0.001,95,1.9407713318212951
100,5000,0.3,0.001,96,4.2986499228424035
100,5000,0.3,0.001,97,0.7045809085159753
100,5000,0.3,0.001,98,3.5948717360823723
100,5000,0.3,0.001,99,1.4249770489381475
100,5000,0.3,0.001,100,5.030697363152939
100,50000,0.3,0.001,1,14.469627734065819
100,50000,0.3,0.001,2,12.12336147121988
100,50000,0.3,0.001,3,15.529083865272995
100,50000,0.3,0.001,4,10.870378834817643
100,50000,0.3,0.001,5,11.960840621951931
100,50000,0.3,0.001,6,6.00452097872291
100,50000,0.3,0.001,7,14.682341470314665
100,50000,0.3,0.001,8,14.450366725103754
